ID,Prob1
196364, 0.30
196365, 0.77
196366, 0.81
196367, 0.39
196368, 0.77
196369, 0.01
196370, 0.74
196371, 0.52
196372, 0.83
196373, 0.07
196374, 0.62
196375, 0.76
196376, 0.67
196377, 0.09
196378, 0.81
196379, 0.50
196380, 0.32
196381, 0.55
196382, 0.98
196383, 0.51
196384, 0.67
196385, 0.86
196386, 0.33
196387, 0.86
196388, 0.29
196389, 0.24
196390, 0.64
196391, 0.07
196392, 0.25
196393, 0.06
196394, 0.32
196395, 0.39
196396, 0.42
196397, 0.07
196398, 0.99
196399, 0.37
196400, 0.98
196401, 0.17
196402, 0.82
196403, 0.32
196404, 0.31
196405, 0.64
196406, 0.31
196407, 0.27
196408, 0.65
196409, 0.24
196410, 0.85
196411, 0.88
196412, 0.74
196413, 0.67
196414, 0.56
196415, 0.97
196416, 0.08
196417, 0.29
196418, 0.35
196419, 0.94
196420, 0.39
196421, 0.85
196422, 0.83
196423, 0.54
196424, 0.04
196425, 0.57
196426, 0.30
196427, 0.11
196428, 0.33
196429, 0.31
196430, 0.36
196431, 0.65
196432, 0.83
196433, 0.28
196434, 0.70
196435, 0.63
196436, 0.20
196437, 0.33
196438, 0.29
196439, 0.45
196440, 0.66
196441, 0.92
196442, 0.69
196443, 0.45
196444, 0.69
196445, 0.74
196446, 0.22
196447, 0.16
196448, 0.60
196449, 0.69
196450, 0.72
196451, 0.39
196452, 0.34
196453, 0.28
196454, 0.00
196455, 0.77
196456, 0.08
196457, 0.26
196458, 0.15
196459, 0.17
196460, 0.41
196461, 0.68
196462, 0.84
196463, 0.99
196464, 0.44
196465, 0.25
196466, 0.24
196467, 0.33
196468, 0.22
196469, 0.37
196470, 0.50
196471, 0.08
196472, 0.21
196473, 0.75
196474, 0.08
196475, 0.19
196476, 0.77
196477, 0.22
196478, 0.63
196479, 0.11
196480, 0.99
196481, 0.78
196482, 0.78
196483, 0.65
196484, 0.46
196485, 0.59
196486, 0.41
196487, 0.11
196488, 0.41
196489, 0.30
196490, 0.28
196491, 0.14
196492, 0.75
196493, 0.69
196494, 0.73
196495, 0.12
196496, 0.63
196497, 0.61
196498, 0.26
196499, 0.58
196500, 0.18
196501, 0.88
196502, 0.55
196503, 0.16
196504, 0.13
196505, 0.11
196506, 0.47
196507, 0.57
196508, 0.40
196509, 0.28
196510, 0.26
196511, 0.82
196512, 0.35
196513, 0.62
196514, 0.04
196515, 0.38
196516, 0.70
196517, 0.88
196518, 0.67
196519, 0.82
196520, 0.03
196521, 0.05
196522, 0.50
196523, 0.46
196524, 0.81
196525, 0.52
196526, 0.38
196527, 0.57
196528, 0.85
196529, 0.56
196530, 0.53
196531, 0.83
196532, 0.27
196533, 0.09
196534, 0.40
196535, 0.61
196536, 0.63
196537, 0.47
196538, 0.28
196539, 0.32
196540, 0.25
196541, 0.44
196542, 0.69
196543, 0.48
196544, 0.77
196545, 0.99
196546, 0.33
196547, 0.19
196548, 0.68
196549, 0.56
196550, 0.43
196551, 0.46
196552, 0.01
196553, 0.18
196554, 0.50
196555, 0.01
196556, 0.23
196557, 0.79
196558, 0.80
196559, 0.89
196560, 0.15
196561, 0.03
196562, 0.84
196563, 0.18
196564, 0.84
196565, 0.16
196566, 0.29
196567, 0.98
196568, 0.12
196569, 0.62
196570, 0.41
196571, 0.96
196572, 0.44
196573, 0.61
196574, 0.76
196575, 0.24
196576, 0.73
196577, 0.31
196578, 0.32
196579, 0.11
196580, 0.77
196581, 0.49
196582, 0.71
196583, 0.04
196584, 0.24
196585, 0.06
196586, 0.22
196587, 0.19
196588, 0.02
196589, 0.02
196590, 0.77
196591, 0.00
196592, 0.28
196593, 0.01
196594, 0.16
196595, 0.76
196596, 0.33
196597, 0.78
196598, 0.02
196599, 0.52
196600, 0.95
196601, 0.95
196602, 0.50
196603, 0.48
196604, 0.36
196605, 0.79
196606, 0.79
196607, 0.69
196608, 0.96
196609, 0.93
196610, 0.05
196611, 0.42
196612, 0.30
196613, 0.40
196614, 0.60
196615, 0.30
196616, 0.94
196617, 0.55
196618, 0.42
196619, 0.09
196620, 0.33
196621, 0.21
196622, 0.53
196623, 0.12
196624, 0.23
196625, 0.50
196626, 0.22
196627, 0.34
196628, 0.90
196629, 0.68
196630, 0.89
196631, 0.47
196632, 0.77
196633, 0.01
196634, 0.70
196635, 0.52
196636, 0.94
196637, 0.43
196638, 0.33
196639, 0.21
196640, 0.94
196641, 0.71
196642, 0.30
196643, 0.53
196644, 0.08
196645, 0.89
196646, 0.58
196647, 1.00
196648, 0.81
196649, 0.16
196650, 0.85
196651, 0.57
196652, 0.46
196653, 0.24
196654, 0.69
196655, 0.25
196656, 0.41
196657, 0.91
196658, 0.43
196659, 0.07
196660, 0.10
196661, 0.92
196662, 0.75
196663, 0.72
196664, 0.21
196665, 0.99
196666, 0.99
196667, 0.97
196668, 0.21
196669, 0.58
196670, 0.36
196671, 0.95
196672, 0.53
196673, 0.26
196674, 0.32
196675, 0.24
196676, 0.30
196677, 0.50
196678, 0.76
196679, 0.99
196680, 0.14
196681, 0.32
196682, 0.97
196683, 0.86
196684, 0.41
196685, 0.97
196686, 0.76
196687, 0.03
196688, 0.55
196689, 0.18
196690, 0.37
196691, 0.70
196692, 0.69
196693, 0.16
196694, 0.13
196695, 0.32
196696, 0.92
196697, 0.84
196698, 0.71
196699, 0.00
196700, 0.67
196701, 0.38
196702, 0.51
196703, 0.71
196704, 0.05
196705, 0.34
196706, 0.68
196707, 0.29
196708, 0.51
196709, 0.50
196710, 0.55
196711, 0.19
196712, 0.05
196713, 0.26
196714, 0.97
196715, 0.84
196716, 0.35
196717, 0.16
196718, 0.56
196719, 0.69
196720, 0.01
196721, 0.93
196722, 0.22
196723, 0.52
196724, 0.13
196725, 0.09
196726, 0.36
196727, 0.20
196728, 0.14
196729, 0.07
196730, 0.61
196731, 0.74
196732, 0.81
196733, 0.35
196734, 0.10
196735, 0.58
196736, 0.99
196737, 0.75
196738, 0.66
196739, 0.31
196740, 0.96
196741, 0.09
196742, 0.62
196743, 0.68
196744, 0.79
196745, 0.66
196746, 0.48
196747, 0.74
196748, 0.61
196749, 0.44
196750, 0.23
196751, 0.64
196752, 0.03
196753, 0.52
196754, 0.47
196755, 0.70
196756, 0.73
196757, 0.77
196758, 0.07
196759, 0.25
196760, 0.03
196761, 0.88
196762, 0.50
196763, 0.92
196764, 0.57
196765, 0.34
196766, 0.52
196767, 0.41
196768, 0.50
196769, 0.84
196770, 0.23
196771, 0.07
196772, 0.40
196773, 0.92
196774, 0.37
196775, 0.42
196776, 0.59
196777, 0.40
196778, 0.06
196779, 0.40
196780, 1.00
196781, 0.51
196782, 0.28
196783, 0.49
196784, 0.56
196785, 0.70
196786, 0.78
196787, 0.50
196788, 0.22
196789, 0.80
196790, 0.91
196791, 0.57
196792, 0.52
196793, 0.23
196794, 0.61
196795, 0.61
196796, 0.47
196797, 0.84
196798, 0.65
196799, 0.97
196800, 0.89
196801, 0.30
196802, 0.21
196803, 0.26
196804, 0.17
196805, 0.15
196806, 0.27
196807, 0.22
196808, 0.36
196809, 0.30
196810, 0.43
196811, 0.62
196812, 0.05
196813, 0.91
196814, 0.14
196815, 0.83
196816, 0.69
196817, 0.45
196818, 0.69
196819, 0.49
196820, 0.80
196821, 0.66
196822, 0.89
196823, 0.48
196824, 0.15
196825, 1.00
196826, 0.16
196827, 0.01
196828, 0.15
196829, 0.95
196830, 0.84
196831, 0.53
196832, 0.97
196833, 0.23
196834, 0.48
196835, 0.89
196836, 0.59
196837, 0.13
196838, 0.42
196839, 0.59
196840, 0.02
196841, 0.80
196842, 0.73
196843, 0.52
196844, 0.45
196845, 0.20
196846, 0.44
196847, 0.69
196848, 0.25
196849, 0.39
196850, 0.30
196851, 0.58
196852, 0.61
196853, 0.11
196854, 0.23
196855, 0.83
196856, 0.22
196857, 0.68
196858, 0.64
196859, 0.46
196860, 0.24
196861, 0.69
196862, 0.32
196863, 0.72
196864, 0.78
196865, 0.70
196866, 0.35
196867, 0.48
196868, 0.26
196869, 0.29
196870, 0.15
196871, 0.85
196872, 0.11
196873, 0.30
196874, 0.58
196875, 0.54
196876, 0.96
196877, 0.13
196878, 0.46
196879, 0.22
196880, 0.42
196881, 0.52
196882, 0.10
196883, 0.96
196884, 0.81
196885, 0.61
196886, 0.74
196887, 0.32
196888, 0.02
196889, 0.99
196890, 0.60
196891, 0.08
196892, 0.81
196893, 0.65
196894, 0.74
196895, 0.57
196896, 0.26
196897, 0.92
196898, 0.90
196899, 0.70
196900, 0.62
196901, 0.13
196902, 0.56
196903, 0.97
196904, 0.93
196905, 0.50
196906, 0.87
196907, 0.33
196908, 0.96
196909, 0.39
196910, 0.59
196911, 0.01
196912, 0.97
196913, 0.31
196914, 0.09
196915, 0.83
196916, 0.09
196917, 0.13
196918, 0.58
196919, 0.22
196920, 0.90
196921, 0.87
196922, 0.21
196923, 0.44
196924, 0.49
196925, 0.24
196926, 0.29
196927, 0.79
196928, 0.39
196929, 0.06
196930, 0.29
196931, 0.22
196932, 0.84
196933, 0.42
196934, 0.87
196935, 0.44
196936, 0.54
196937, 0.95
196938, 0.12
196939, 0.02
196940, 0.71
196941, 0.22
196942, 0.54
196943, 0.62
196944, 0.62
196945, 0.41
196946, 0.44
196947, 0.24
196948, 0.58
196949, 0.67
196950, 0.92
196951, 0.65
196952, 0.93
196953, 0.15
196954, 0.28
196955, 0.83
196956, 0.36
196957, 0.16
196958, 0.54
196959, 0.23
196960, 0.61
196961, 0.16
196962, 0.46
196963, 0.25
196964, 0.54
196965, 0.03
196966, 0.50
196967, 0.02
196968, 0.44
196969, 0.68
196970, 0.75
196971, 0.13
196972, 0.72
196973, 0.18
196974, 0.05
196975, 0.97
196976, 0.79
196977, 0.80
196978, 0.32
196979, 0.30
196980, 0.04
196981, 0.44
196982, 0.77
196983, 0.94
196984, 0.00
196985, 0.03
196986, 0.82
196987, 0.18
196988, 0.41
196989, 0.46
196990, 0.85
196991, 0.16
196992, 0.08
196993, 0.05
196994, 0.14
196995, 0.61
196996, 0.33
196997, 0.45
196998, 0.75
196999, 0.16
197000, 0.86
197001, 0.55
197002, 0.34
197003, 0.37
197004, 0.45
197005, 0.53
197006, 0.80
197007, 0.05
197008, 0.20
197009, 0.51
197010, 0.14
197011, 0.18
197012, 0.77
197013, 0.02
197014, 0.02
197015, 0.36
197016, 0.10
197017, 0.67
197018, 0.10
197019, 0.91
197020, 0.10
197021, 0.99
197022, 0.38
197023, 0.62
197024, 0.43
197025, 0.74
197026, 0.17
197027, 0.01
197028, 0.18
197029, 0.11
197030, 0.83
197031, 0.35
197032, 0.68
197033, 0.12
197034, 0.33
197035, 0.53
197036, 0.48
197037, 0.86
197038, 0.95
197039, 0.44
197040, 0.75
197041, 0.15
197042, 0.88
197043, 0.74
197044, 0.04
197045, 0.47
197046, 0.63
197047, 0.48
197048, 0.98
197049, 0.98
197050, 0.95
197051, 0.44
197052, 0.96
197053, 0.95
197054, 0.96
197055, 0.27
197056, 0.12
197057, 0.12
197058, 0.43
197059, 0.02
197060, 0.82
197061, 0.99
197062, 0.03
197063, 0.21
197064, 0.36
197065, 0.43
197066, 0.19
197067, 0.78
197068, 0.92
197069, 0.99
197070, 0.55
197071, 0.70
197072, 0.76
197073, 0.60
197074, 0.86
197075, 0.77
197076, 0.43
197077, 0.76
197078, 0.30
197079, 0.31
197080, 0.68
197081, 0.25
197082, 0.89
197083, 0.66
197084, 0.43
197085, 0.29
197086, 0.56
197087, 0.06
197088, 0.42
197089, 0.58
197090, 0.26
197091, 0.78
197092, 0.27
197093, 0.82
197094, 0.73
197095, 0.49
197096, 0.29
197097, 0.05
197098, 0.24
197099, 0.33
197100, 0.01
197101, 0.91
197102, 0.59
197103, 0.12
197104, 0.75
197105, 0.43
197106, 0.49
197107, 0.90
197108, 0.42
197109, 0.78
197110, 0.94
197111, 0.35
197112, 0.03
197113, 0.88
197114, 0.18
197115, 0.71
197116, 0.92
197117, 0.70
197118, 0.71
197119, 0.86
197120, 0.12
197121, 0.10
197122, 0.70
197123, 0.25
197124, 0.83
197125, 0.54
197126, 0.84
197127, 0.28
197128, 0.33
197129, 0.01
197130, 0.58
197131, 0.24
197132, 0.23
197133, 0.86
197134, 0.04
197135, 0.65
197136, 0.48
197137, 0.55
197138, 0.82
197139, 0.69
197140, 0.16
197141, 0.07
197142, 0.78
197143, 0.70
197144, 0.26
197145, 0.57
197146, 0.89
197147, 0.95
197148, 0.02
197149, 0.99
197150, 0.09
197151, 0.94
197152, 0.00
197153, 0.63
197154, 0.66
197155, 0.14
197156, 0.02
197157, 0.86
197158, 0.61
197159, 0.14
197160, 0.99
197161, 0.22
197162, 0.29
197163, 0.42
197164, 0.67
197165, 0.41
197166, 0.39
197167, 0.91
197168, 0.94
197169, 0.50
197170, 0.01
197171, 0.23
197172, 0.39
197173, 0.97
197174, 0.61
197175, 0.61
197176, 0.51
197177, 0.00
197178, 0.54
197179, 0.50
197180, 0.71
197181, 0.90
197182, 0.06
197183, 0.17
197184, 0.19
197185, 0.27
197186, 0.49
197187, 0.01
197188, 0.68
197189, 0.34
197190, 0.56
197191, 0.68
197192, 0.13
197193, 0.03
197194, 0.15
197195, 0.17
197196, 0.58
197197, 0.14
197198, 0.47
197199, 0.67
197200, 0.46
197201, 0.86
197202, 0.63
197203, 0.32
197204, 0.57
197205, 0.83
197206, 0.75
197207, 0.73
197208, 0.64
197209, 0.77
197210, 0.14
197211, 0.34
197212, 0.22
197213, 0.32
197214, 0.05
197215, 0.13
197216, 0.92
197217, 0.20
197218, 0.55
197219, 0.87
197220, 0.73
197221, 0.25
197222, 0.01
197223, 0.95
197224, 0.15
197225, 0.95
197226, 0.96
197227, 0.99
197228, 0.94
197229, 0.41
197230, 0.54
197231, 0.86
197232, 0.79
197233, 0.73
197234, 0.79
197235, 0.21
197236, 0.13
197237, 0.63
197238, 0.20
197239, 0.43
197240, 0.08
197241, 0.39
197242, 0.28
197243, 0.24
197244, 0.19
197245, 0.12
197246, 1.00
197247, 0.68
197248, 0.93
197249, 0.26
197250, 0.31
197251, 0.10
197252, 0.92
197253, 0.91
197254, 0.42
197255, 0.14
197256, 0.43
197257, 0.20
197258, 0.57
197259, 0.47
197260, 0.25
197261, 0.38
197262, 0.47
197263, 0.64
197264, 0.29
197265, 0.71
197266, 0.48
197267, 0.04
197268, 0.97
197269, 0.67
197270, 0.12
197271, 0.27
197272, 0.07
197273, 0.50
197274, 0.40
197275, 0.34
197276, 0.20
197277, 0.78
197278, 0.48
197279, 0.66
197280, 0.40
197281, 0.13
197282, 0.47
197283, 0.02
197284, 0.31
197285, 0.30
197286, 0.57
197287, 0.17
197288, 0.06
197289, 0.39
197290, 0.58
197291, 0.64
197292, 0.62
197293, 0.92
197294, 0.23
197295, 0.51
197296, 0.58
197297, 0.54
197298, 0.07
197299, 0.44
197300, 0.32
197301, 0.14
197302, 0.11
197303, 0.29
197304, 0.87
197305, 0.66
197306, 0.13
197307, 0.65
197308, 0.63
197309, 0.35
197310, 0.44
197311, 0.95
197312, 0.43
197313, 0.37
197314, 0.96
197315, 0.47
197316, 0.64
197317, 0.06
197318, 0.92
197319, 0.48
197320, 0.89
197321, 0.93
197322, 0.83
197323, 0.03
197324, 0.10
197325, 0.77
197326, 0.93
197327, 0.46
197328, 0.93
197329, 0.91
197330, 0.73
197331, 0.11
197332, 0.64
197333, 0.09
197334, 0.93
197335, 0.26
197336, 0.02
197337, 0.35
197338, 0.19
197339, 0.96
197340, 0.00
197341, 0.25
197342, 0.28
197343, 0.42
197344, 0.57
197345, 0.73
197346, 0.53
197347, 0.61
197348, 0.86
197349, 0.36
197350, 0.64
197351, 1.00
197352, 0.86
197353, 0.68
197354, 0.78
197355, 0.10
197356, 0.41
197357, 0.47
197358, 0.88
197359, 0.26
197360, 0.87
197361, 0.73
197362, 0.26
197363, 0.41
197364, 0.55
197365, 0.01
197366, 0.68
197367, 0.62
197368, 0.06
197369, 0.30
197370, 0.35
197371, 0.86
197372, 0.25
197373, 0.15
197374, 0.11
197375, 0.78
197376, 0.64
197377, 0.75
197378, 0.09
197379, 0.46
197380, 0.46
197381, 0.11
197382, 0.80
197383, 0.02
197384, 0.79
197385, 0.23
197386, 0.17
197387, 0.11
197388, 0.92
197389, 0.32
197390, 0.58
197391, 0.25
197392, 0.06
197393, 0.94
197394, 0.96
197395, 0.94
197396, 0.13
197397, 0.34
197398, 0.14
197399, 0.48
197400, 0.78
197401, 0.32
197402, 0.36
197403, 0.10
197404, 0.10
197405, 0.33
197406, 0.35
197407, 0.15
197408, 0.83
197409, 0.63
197410, 0.27
197411, 0.10
197412, 0.42
197413, 0.45
197414, 0.60
197415, 0.51
197416, 0.31
197417, 0.24
197418, 0.94
197419, 0.13
197420, 0.66
197421, 0.01
197422, 0.81
197423, 0.57
197424, 0.34
197425, 0.01
197426, 0.31
197427, 0.53
197428, 0.85
197429, 0.88
197430, 0.39
197431, 0.27
197432, 0.89
197433, 0.95
197434, 0.95
197435, 0.58
197436, 0.64
197437, 0.67
197438, 0.70
197439, 0.36
197440, 0.76
197441, 0.53
197442, 0.15
197443, 0.14
197444, 0.12
197445, 0.84
197446, 0.23
197447, 0.05
197448, 0.66
197449, 0.15
197450, 0.63
197451, 0.63
197452, 0.63
197453, 0.19
197454, 0.93
197455, 0.24
197456, 0.26
197457, 0.96
197458, 0.34
197459, 0.10
197460, 0.12
197461, 0.32
197462, 0.68
197463, 0.94
197464, 0.19
197465, 0.66
197466, 0.64
197467, 0.37
197468, 0.09
197469, 0.13
197470, 0.18
197471, 0.73
197472, 0.39
197473, 0.14
197474, 0.17
197475, 0.21
197476, 0.96
197477, 0.94
197478, 0.20
197479, 0.28
197480, 0.15
197481, 0.78
197482, 0.58
197483, 0.95
197484, 0.90
197485, 0.93
197486, 0.27
197487, 0.26
197488, 0.38
197489, 0.03
197490, 0.94
197491, 0.25
197492, 0.57
197493, 0.59
197494, 0.16
197495, 0.47
197496, 0.16
197497, 0.67
197498, 0.71
197499, 0.77
197500, 0.83
197501, 0.05
197502, 0.88
197503, 0.20
197504, 0.88
197505, 0.83
197506, 0.77
197507, 0.07
197508, 0.37
197509, 0.14
197510, 0.44
197511, 0.04
197512, 0.41
197513, 0.39
197514, 0.97
197515, 0.01
197516, 0.00
197517, 0.31
197518, 0.83
197519, 0.76
197520, 0.74
197521, 0.17
197522, 0.62
197523, 0.98
197524, 0.31
197525, 0.21
197526, 0.60
197527, 0.77
197528, 0.72
197529, 0.79
197530, 0.45
197531, 0.15
197532, 0.61
197533, 0.21
197534, 0.79
197535, 0.67
197536, 0.54
197537, 0.29
197538, 0.55
197539, 0.68
197540, 0.85
197541, 0.14
197542, 0.59
197543, 0.14
197544, 0.68
197545, 0.90
197546, 0.90
197547, 0.14
197548, 0.49
197549, 0.20
197550, 0.98
197551, 0.76
197552, 0.64
197553, 0.88
197554, 0.09
197555, 0.78
197556, 0.66
197557, 0.03
197558, 0.38
197559, 0.43
197560, 0.21
197561, 0.70
197562, 0.30
197563, 0.13
197564, 0.03
197565, 0.72
197566, 0.42
197567, 0.75
197568, 0.63
197569, 0.76
197570, 0.29
197571, 0.69
197572, 0.34
197573, 0.13
197574, 0.61
197575, 0.82
197576, 0.44
197577, 0.79
197578, 0.19
197579, 0.38
197580, 0.19
197581, 0.68
197582, 0.40
197583, 0.35
197584, 0.44
197585, 0.64
197586, 0.68
197587, 0.70
197588, 0.85
197589, 0.20
197590, 0.93
197591, 0.35
197592, 0.52
197593, 0.79
197594, 0.04
197595, 0.58
197596, 0.84
197597, 0.84
197598, 0.60
197599, 0.38
197600, 0.55
197601, 0.82
197602, 0.90
197603, 0.83
197604, 0.25
197605, 0.99
197606, 0.27
197607, 0.04
197608, 0.16
197609, 0.79
197610, 0.92
197611, 0.34
197612, 0.23
197613, 0.83
197614, 0.67
197615, 0.26
197616, 0.90
197617, 0.04
197618, 0.92
197619, 0.34
197620, 0.96
197621, 0.63
197622, 0.89
197623, 0.68
197624, 0.42
197625, 0.13
197626, 0.51
197627, 0.65
197628, 0.02
197629, 0.38
197630, 0.34
197631, 0.76
197632, 0.85
197633, 0.88
197634, 0.38
197635, 0.07
197636, 0.26
197637, 0.60
197638, 0.32
197639, 0.10
197640, 0.92
197641, 0.32
197642, 0.59
197643, 0.32
197644, 0.41
197645, 0.87
197646, 0.99
197647, 0.86
197648, 0.45
197649, 0.71
197650, 0.26
197651, 0.85
197652, 0.68
197653, 0.96
197654, 0.77
197655, 0.41
197656, 0.38
197657, 0.63
197658, 0.59
197659, 0.94
197660, 0.21
197661, 0.89
197662, 0.97
197663, 0.05
197664, 0.46
197665, 0.68
197666, 0.78
197667, 0.16
197668, 0.50
197669, 0.21
197670, 0.82
197671, 0.86
197672, 0.31
197673, 0.73
197674, 0.09
197675, 0.17
197676, 0.94
197677, 0.23
197678, 0.90
197679, 0.14
197680, 0.09
197681, 0.74
197682, 0.62
197683, 0.29
197684, 0.98
197685, 0.01
197686, 1.00
197687, 0.62
197688, 0.90
197689, 0.68
197690, 0.70
197691, 0.51
197692, 0.88
197693, 0.96
197694, 0.98
197695, 0.64
197696, 1.00
197697, 0.94
197698, 0.66
197699, 0.23
197700, 0.82
197701, 0.81
197702, 0.14
197703, 0.02
197704, 0.26
197705, 0.74
197706, 0.04
197707, 0.59
197708, 0.36
197709, 0.34
197710, 0.36
197711, 0.55
197712, 0.92
197713, 0.64
197714, 0.12
197715, 0.17
197716, 0.11
197717, 0.06
197718, 0.53
197719, 0.69
197720, 0.36
197721, 0.26
197722, 0.99
197723, 0.10
197724, 0.03
197725, 0.10
197726, 0.25
197727, 0.71
197728, 0.67
197729, 0.47
197730, 0.30
197731, 0.36
197732, 0.16
197733, 0.92
197734, 0.80
197735, 0.59
197736, 0.90
197737, 0.87
197738, 0.41
197739, 0.78
197740, 0.40
197741, 0.10
197742, 0.88
197743, 0.97
197744, 0.84
197745, 0.12
197746, 0.26
197747, 0.44
197748, 0.15
197749, 0.02
197750, 0.58
197751, 0.95
197752, 0.92
197753, 0.46
197754, 0.10
197755, 0.39
197756, 0.32
197757, 0.30
197758, 0.93
197759, 0.45
197760, 0.95
197761, 0.92
197762, 0.56
197763, 0.93
197764, 0.15
197765, 0.45
197766, 0.84
197767, 0.76
197768, 0.24
197769, 1.00
197770, 0.64
197771, 0.05
197772, 0.23
197773, 0.76
197774, 0.04
197775, 0.77
197776, 0.33
197777, 0.79
197778, 0.48
197779, 0.82
197780, 0.23
197781, 0.78
197782, 0.02
197783, 0.09
197784, 0.96
197785, 0.72
197786, 0.08
197787, 0.47
197788, 0.44
197789, 0.05
197790, 0.82
197791, 0.10
197792, 0.09
197793, 0.47
197794, 0.68
197795, 0.98
197796, 0.27
197797, 0.55
197798, 0.55
197799, 0.87
197800, 0.42
197801, 0.29
197802, 0.36
197803, 0.38
197804, 0.07
197805, 0.35
197806, 0.65
197807, 0.63
197808, 0.25
197809, 0.91
197810, 0.20
197811, 0.55
197812, 0.20
197813, 0.80
197814, 0.45
197815, 0.62
197816, 0.55
197817, 0.94
197818, 0.49
197819, 0.19
197820, 0.50
197821, 0.94
197822, 0.62
197823, 0.14
197824, 0.84
197825, 0.01
197826, 0.08
197827, 0.83
197828, 0.80
197829, 0.14
197830, 0.51
197831, 0.40
197832, 0.77
197833, 0.59
197834, 0.38
197835, 0.61
197836, 0.86
197837, 0.77
197838, 0.02
197839, 0.38
197840, 0.68
197841, 0.54
197842, 0.58
197843, 0.73
197844, 0.02
197845, 0.56
197846, 0.08
197847, 0.59
197848, 0.49
197849, 0.19
197850, 0.11
197851, 0.26
197852, 0.59
197853, 0.84
197854, 0.22
197855, 0.29
197856, 0.22
197857, 0.05
197858, 0.99
197859, 0.76
197860, 0.51
197861, 0.34
197862, 0.66
197863, 0.29
197864, 0.76
197865, 0.15
197866, 0.88
197867, 0.14
197868, 0.18
197869, 0.78
197870, 0.34
197871, 0.20
197872, 0.12
197873, 0.24
197874, 0.10
197875, 0.59
197876, 0.52
197877, 0.44
197878, 0.84
197879, 0.51
197880, 0.72
197881, 0.35
197882, 0.82
197883, 0.55
197884, 0.27
197885, 0.01
197886, 0.67
197887, 0.78
197888, 0.26
197889, 0.61
197890, 0.60
197891, 0.40
197892, 0.96
197893, 0.12
197894, 0.45
197895, 0.21
197896, 0.09
197897, 0.21
197898, 0.63
197899, 0.91
197900, 0.16
197901, 0.28
197902, 0.05
197903, 0.57
197904, 0.61
197905, 0.51
197906, 0.60
197907, 0.16
197908, 0.29
197909, 0.06
197910, 0.06
197911, 0.40
197912, 0.64
197913, 0.16
197914, 0.68
197915, 0.45
197916, 0.75
197917, 0.55
197918, 0.86
197919, 0.14
197920, 0.57
197921, 0.90
197922, 0.39
197923, 0.55
197924, 0.44
197925, 0.12
197926, 0.74
197927, 0.76
197928, 0.57
197929, 0.80
197930, 0.20
197931, 0.75
197932, 0.16
197933, 0.47
197934, 0.45
197935, 0.98
197936, 0.20
197937, 0.48
197938, 0.24
197939, 0.75
197940, 0.82
197941, 0.03
197942, 0.20
197943, 0.55
197944, 0.72
197945, 0.60
197946, 0.96
197947, 0.97
197948, 0.26
197949, 0.29
197950, 0.66
197951, 0.66
197952, 0.58
197953, 0.91
197954, 0.37
197955, 0.73
197956, 0.17
197957, 0.09
197958, 0.41
197959, 0.39
197960, 0.52
197961, 0.10
197962, 0.69
197963, 0.55
197964, 0.48
197965, 0.06
197966, 0.27
197967, 0.19
197968, 0.81
197969, 0.40
197970, 0.83
197971, 0.09
197972, 0.22
197973, 0.52
197974, 0.65
197975, 0.33
197976, 0.77
197977, 0.60
197978, 0.24
197979, 0.67
197980, 0.97
197981, 0.83
197982, 0.64
197983, 0.37
197984, 0.60
197985, 0.26
197986, 0.25
197987, 0.26
197988, 0.87
197989, 0.03
197990, 0.08
197991, 0.86
197992, 0.48
197993, 0.32
197994, 0.45
197995, 0.89
197996, 0.73
197997, 0.23
197998, 0.46
197999, 0.29
198000, 0.43
198001, 0.20
198002, 0.90
198003, 0.59
198004, 0.13
198005, 0.98
198006, 0.59
198007, 0.30
198008, 0.88
198009, 0.64
198010, 0.13
198011, 0.58
198012, 0.53
198013, 0.25
198014, 0.41
198015, 0.84
198016, 0.44
198017, 0.52
198018, 0.53
198019, 0.27
198020, 0.46
198021, 0.37
198022, 0.45
198023, 0.39
198024, 0.03
198025, 0.42
198026, 0.38
198027, 0.75
198028, 0.23
198029, 0.74
198030, 0.19
198031, 0.59
198032, 0.68
198033, 0.32
198034, 0.89
198035, 0.15
198036, 0.57
198037, 0.12
198038, 0.33
198039, 0.66
198040, 0.84
198041, 0.79
198042, 0.07
198043, 0.67
198044, 0.43
198045, 0.80
198046, 0.31
198047, 0.19
198048, 0.36
198049, 0.70
198050, 0.69
198051, 0.96
198052, 0.44
198053, 0.54
198054, 0.96
198055, 0.36
198056, 0.49
198057, 0.03
198058, 0.81
198059, 0.91
198060, 0.17
198061, 0.68
198062, 0.49
198063, 0.26
198064, 0.50
198065, 0.49
198066, 0.43
198067, 0.04
198068, 0.78
198069, 0.59
198070, 0.25
198071, 0.95
198072, 0.58
198073, 0.56
198074, 0.35
198075, 0.49
198076, 0.58
198077, 0.05
198078, 0.45
198079, 0.91
198080, 0.99
198081, 0.01
198082, 0.63
198083, 0.63
198084, 0.75
198085, 0.57
198086, 0.69
198087, 0.53
198088, 0.15
198089, 0.31
198090, 0.86
198091, 0.79
198092, 0.31
198093, 0.41
198094, 0.02
198095, 0.06
198096, 0.37
198097, 0.28
198098, 0.08
198099, 0.88
198100, 0.14
198101, 0.73
198102, 0.72
198103, 0.99
198104, 0.46
198105, 0.21
198106, 0.09
198107, 0.30
198108, 0.65
198109, 0.96
198110, 0.96
198111, 0.53
198112, 0.41
